Fri Mar 13 00:00:00 GMT 2020,France,3,0,0,3
Fri Mar 13 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 13 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 13 00:00:00 GMT 2020,France,5,0,0,5
Fri Mar 13 00:00:00 GMT 2020,France,1,0,0,1
Fri Mar 13 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 13 00:00:00 GMT 2020,France,2,0,0,2
Fri Mar 13 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 14 00:00:00 GMT 2020,France,4469,91,12,4366
Sat Mar 14 00:00:00 GMT 2020,France,5,0,0,5
Sat Mar 14 00:00:00 GMT 2020,France,3,0,0,3
Sat Mar 14 00:00:00 GMT 2020,France,1,0,0,1
Sat Mar 14 00:00:00 GMT 2020,France,9,0,0,9
Sat Mar 14 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 14 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 14 00:00:00 GMT 2020,France,6,0,0,6
Sat Mar 14 00:00:00 GMT 2020,France,1,0,0,1
Sat Mar 14 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 14 00:00:00 GMT 2020,France,2,0,0,2
Sat Mar 14 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 15 00:00:00 GMT 2020,France,4499,91,12,4396
Sun Mar 15 00:00:00 GMT 2020,France,7,0,0,7
Sun Mar 15 00:00:00 GMT 2020,France,3,0,0,3
Sun Mar 15 00:00:00 GMT 2020,France,3,0,0,3
Sun Mar 15 00:00:00 GMT 2020,France,9,0,0,9
Sun Mar 15 00:00:00 GMT 2020,France,1,0,0,1
Sun Mar 15 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 15 00:00:00 GMT 2020,France,7,0,0,7
Sun Mar 15 00:00:00 GMT 2020,France,1,0,0,1
Sun Mar 15 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 15 00:00:00 GMT 2020,France,2,0,0,2
Sun Mar 15 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 16 00:00:00 GMT 2020,France,6633,148,12,6473
Mon Mar 16 00:00:00 GMT 2020,France,11,0,0,11
Mon Mar 16 00:00:00 GMT 2020,France,3,0,0,3
Mon Mar 16 00:00:00 GMT 2020,France,6,0,0,6
Mon Mar 16 00:00:00 GMT 2020,France,15,1,0,14
Mon Mar 16 00:00:00 GMT 2020,France,1,0,0,1
Mon Mar 16 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 16 00:00:00 GMT 2020,France,9,0,0,9
Mon Mar 16 00:00:00 GMT 2020,France,3,0,0,3
Mon Mar 16 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 16 00:00:00 GMT 2020,France,2,0,0,2
Mon Mar 16 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 17 00:00:00 GMT 2020,France,7652,148,12,7492
Tue Mar 17 00:00:00 GMT 2020,France,11,0,0,11
Tue Mar 17 00:00:00 GMT 2020,France,3,0,0,3
Tue Mar 17 00:00:00 GMT 2020,France,18,0,0,18
Tue Mar 17 00:00:00 GMT 2020,France,16,1,0,15
Tue Mar 17 00:00:00 GMT 2020,France,1,0,0,1
Tue Mar 17 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 17 00:00:00 GMT 2020,France,9,0,0,9
Tue Mar 17 00:00:00 GMT 2020,France,3,0,0,3
Tue Mar 17 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 17 00:00:00 GMT 2020,France,2,0,0,2
Tue Mar 17 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 18 00:00:00 GMT 2020,France,9043,148,12,8883
Wed Mar 18 00:00:00 GMT 2020,France,11,0,0,11
Wed Mar 18 00:00:00 GMT 2020,France,3,0,0,3
Wed Mar 18 00:00:00 GMT 2020,France,27,0,0,27
Wed Mar 18 00:00:00 GMT 2020,France,19,1,0,18
Wed Mar 18 00:00:00 GMT 2020,France,3,0,0,3
Wed Mar 18 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 18 00:00:00 GMT 2020,France,12,0,0,12
Wed Mar 18 00:00:00 GMT 2020,France,3,0,0,3
Wed Mar 18 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 18 00:00:00 GMT 2020,France,3,0,0,3
Wed Mar 18 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 19 00:00:00 GMT 2020,France,10871,243,12,10616
Thu Mar 19 00:00:00 GMT 2020,France,11,0,0,11
Thu Mar 19 00:00:00 GMT 2020,France,6,0,0,6
Thu Mar 19 00:00:00 GMT 2020,France,33,0,0,33
Thu Mar 19 00:00:00 GMT 2020,France,23,1,0,22
Thu Mar 19 00:00:00 GMT 2020,France,3,0,0,3
Thu Mar 19 00:00:00 GMT 2020,France,2,0,0,2
Thu Mar 19 00:00:00 GMT 2020,France,14,0,0,14
Thu Mar 19 00:00:00 GMT 2020,France,3,0,0,3
Thu Mar 19 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 19 00:00:00 GMT 2020,France,4,0,0,4
Thu Mar 19 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 20 00:00:00 GMT 2020,France,12612,450,12,12150
Fri Mar 20 00:00:00 GMT 2020,France,15,0,0,15
Fri Mar 20 00:00:00 GMT 2020,France,11,0,0,11
Fri Mar 20 00:00:00 GMT 2020,France,45,0,0,45
Fri Mar 20 00:00:00 GMT 2020,France,32,1,0,31
Fri Mar 20 00:00:00 GMT 2020,France,6,0,0,6
Fri Mar 20 00:00:00 GMT 2020,France,2,0,0,2
Fri Mar 20 00:00:00 GMT 2020,France,28,0,0,28
Fri Mar 20 00:00:00 GMT 2020,France,3,0,0,3
Fri Mar 20 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 20 00:00:00 GMT 2020,France,4,0,0,4
Fri Mar 20 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 21 00:00:00 GMT 2020,France,14282,562,12,13708
Sat Mar 21 00:00:00 GMT 2020,France,18,0,0,18
Sat Mar 21 00:00:00 GMT 2020,France,15,0,0,15
Sat Mar 21 00:00:00 GMT 2020,France,53,0,0,53
Sat Mar 21 00:00:00 GMT 2020,France,32,1,0,31
Sat Mar 21 00:00:00 GMT 2020,France,7,0,0,7
Sat Mar 21 00:00:00 GMT 2020,France,4,0,0,4
Sat Mar 21 00:00:00 GMT 2020,France,45,0,0,45
Sat Mar 21 00:00:00 GMT 2020,France,3,0,0,3
Sat Mar 21 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 21 00:00:00 GMT 2020,France,4,0,0,4
Sat Mar 21 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 22 00:00:00 GMT 2020,France,16533,674,2200,13659
Sun Mar 22 00:00:00 GMT 2020,France,18,0,6,12
Sun Mar 22 00:00:00 GMT 2020,France,18,0,0,18
Sun Mar 22 00:00:00 GMT 2020,France,58,1,0,57
Sun Mar 22 00:00:00 GMT 2020,France,44,1,0,43
Sun Mar 22 00:00:00 GMT 2020,France,11,0,0,11
Sun Mar 22 00:00:00 GMT 2020,France,4,0,0,4
Sun Mar 22 00:00:00 GMT 2020,France,64,0,0,64
Sun Mar 22 00:00:00 GMT 2020,France,3,0,0,3
Sun Mar 22 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 22 00:00:00 GMT 2020,France,5,0,0,5
Sun Mar 22 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 23 00:00:00 GMT 2020,France,19856,860,2200,16796
Mon Mar 23 00:00:00 GMT 2020,France,20,0,6,14
Mon Mar 23 00:00:00 GMT 2020,France,18,0,0,18
Mon Mar 23 00:00:00 GMT 2020,France,62,1,0,61
Mon Mar 23 00:00:00 GMT 2020,France,53,1,0,52
Mon Mar 23 00:00:00 GMT 2020,France,24,0,0,24
Mon Mar 23 00:00:00 GMT 2020,France,8,0,0,8
Mon Mar 23 00:00:00 GMT 2020,France,71,0,0,71
Mon Mar 23 00:00:00 GMT 2020,France,3,0,0,3
Mon Mar 23 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 23 00:00:00 GMT 2020,France,8,0,0,8
Mon Mar 23 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 24 00:00:00 GMT 2020,France,22054,1100,3243,17711
Tue Mar 24 00:00:00 GMT 2020,France,23,0,6,17
Tue Mar 24 00:00:00 GMT 2020,France,25,0,0,25
Tue Mar 24 00:00:00 GMT 2020,France,62,1,0,61
Tue Mar 24 00:00:00 GMT 2020,France,57,1,0,56
Tue Mar 24 00:00:00 GMT 2020,France,36,0,0,36
Tue Mar 24 00:00:00 GMT 2020,France,10,0,0,10
Tue Mar 24 00:00:00 GMT 2020,France,94,0,1,93
Tue Mar 24 00:00:00 GMT 2020,France,3,0,0,3
Tue Mar 24 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 24 00:00:00 GMT 2020,France,8,0,0,8
Tue Mar 24 00:00:00 GMT 2020,France,0,0,0,0
